"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"15","1019.4","...","1022.3","2019-03-15 20:53","1017.9","2019-03-15 14:51","18.7","19.6","2019-03-15 13:11","16.0","2019-03-15 23:56","...","75","44","2019-03-15 19:15","3.5","29","12.2","40","2019-03-15 13:39","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1020.6","...","1022.8","2019-03-16 08:22","1018.5","2019-03-16 14:36","17.9","21.6","2019-03-16 12:41","15.1","2019-03-16 02:51","...","64","40","2019-03-16 12:45","3.2","218","9.3","244","2019-03-16 19:46","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1017.8","...","1020.0","2019-03-17 09:32","1015.8","2019-03-17 15:17","20.1","23.8","2019-03-17 12:42","16.0","2019-03-17 06:26","...","76","48","2019-03-17 10:41","2.7","65","7.3","36","2019-03-17 15:07","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1014.0","...","1016.7","2019-03-18 00:09","1011.9","2019-03-18 15:56","21.5","25.9","2019-03-18 11:15","17.2","2019-03-18 05:02","...","81","52","2019-03-18 10:48","2.5","225","8.0","124","2019-03-18 13:33","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1015.0","...","1016.7","2019-03-19 21:21","1012.5","2019-03-19 03:43","20.7","22.5","2019-03-19 08:44","19.6","2019-03-19 23:11","...","92","80","2019-03-19 10:27","1.9","9","8.1","19","2019-03-19 11:19","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1011.6","...","1015.7","2019-03-20 00:01","1008.3","2019-03-20 15:22","22.7","27.1","2019-03-20 12:06","17.9","2019-03-20 05:42","...","85","63","2019-03-20 12:04","3.0","214","11.4","116","2019-03-20 13:48","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1009.1","...","1010.9","2019-03-21 07:18","1006.5","2019-03-21 15:00","23.7","27.4","2019-03-21 10:04","19.0","2019-03-21 06:11","...","84","66","2019-03-21 10:02","2.6","213","9.9","144","2019-03-21 12:49","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1012.4","...","1015.6","2019-03-23 00:00","1009.4","2019-03-22 03:12","22.7","24.6","2019-03-22 01:52","20.5","2019-03-22 20:26","...","80","67","2019-03-22 03:51","4.1","29","11.7","44","2019-03-22 10:52","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1018.0","...","1021.1","2019-03-23 21:17","1014.7","2019-03-23 02:36","19.0","21.2","2019-03-23 00:01","17.8","2019-03-23 21:21","...","74","65","2019-03-23 20:53","6.5","26","15.0","12","2019-03-23 18:00","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1018.4","...","1020.9","2019-03-24 08:06","1016.2","2019-03-24 16:47","18.1","20.2","2019-03-24 14:30","16.3","2019-03-24 06:36","...","78","64","2019-03-24 02:15","1.8","213","11.9","24","2019-03-24 00:12","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1014.2","...","1017.1","2019-03-25 23:47","1012.1","2019-03-25 13:58","20.7","24.6","2019-03-25 10:15","16.4","2019-03-25 05:26","...","80","61","2019-03-25 11:58","2.4","18","8.3","17","2019-03-25 15:19","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1018.9","...","1020.5","2019-03-26 08:27","1016.8","2019-03-26 00:53","19.8","21.5","2019-03-26 12:09","17.8","2019-03-26 05:26","...","89","76","2019-03-26 11:52","1.6","3","5.2","22","2019-03-26 14:01","2.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1015.6","...","1019.2","2019-03-27 00:01","1012.5","2019-03-27 23:56","22.1","25.1","2019-03-27 10:32","18.5","2019-03-27 04:31","...","85","66","2019-03-27 10:19","2.7","136","9.2","137","2019-03-27 12:56","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1009.1","...","1012.5","2019-03-28 00:01","1005.7","2019-03-28 15:35","23.6","27.7","2019-03-28 13:22","18.5","2019-03-28 06:13","...","83","57","2019-03-28 10:32","2.9","149","10.8","130","2019-03-28 12:20","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","1007.7","...","1010.5","2019-03-29 22:18","1005.6","2019-03-29 03:17","23.5","26.6","2019-03-29 12:50","20.3","2019-03-29 05:43","...","84","63","2019-03-29 03:29","2.7","78","6.4","38","2019-03-29 19:41","6.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","1013.0","...","1015.9","2019-03-30 22:19","1010.3","2019-03-30 00:01","21.8","23.8","2019-03-30 13:08","20.1","2019-03-30 06:46","...","81","66","2019-03-30 13:14","2.5","28","13.9","20","2019-03-30 01:31","3.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"31","1018.5","...","1021.4","2019-03-31 21:21","1015.6","2019-03-31 00:03","20.3","21.7","2019-03-31 13:03","18.6","2019-03-31 23:36","...","79","66","2019-03-31 08:43","4.6","19","11.4","24","2019-03-31 16:54","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
