"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"11","1011.3","...","1012.7","2018-04-11 00:01","1009.6","2018-04-11 16:06","23.1","27.0","2018-04-11 09:48","18.2","2018-04-11 06:01","...","84","58","2018-04-11 09:48","5.3","214","11.6","41","2018-04-11 12:51","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1010.7","...","1012.9","2018-04-12 22:20","1008.7","2018-04-12 15:17","23.6","26.9","2018-04-12 10:50","20.5","2018-04-12 05:51","...","89","68","2018-04-12 09:23","4.6","223","7.9","49","2018-04-12 11:44","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1011.5","...","1013.5","2018-04-13 21:42","1009.3","2018-04-13 14:59","24.1","27.6","2018-04-13 12:17","20.2","2018-04-13 06:11","...","88","63","2018-04-13 09:26","6.0","131","12.5","145","2018-04-13 14:43","2.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1009.1","...","1011.7","2018-04-14 00:01","1006.4","2018-04-14 16:49","25.4","29.0","2018-04-14 11:23","22.0","2018-04-14 05:51","...","89","71","2018-04-14 10:25","6.1","148","16.0","161","2018-04-14 15:12","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1012.9","...","1017.0","2018-04-15 21:45","1007.8","2018-04-15 02:33","20.8","25.7","2018-04-15 00:01","17.5","2018-04-15 22:31","...","82","72","2018-04-15 21:24","8.5","26","19.2","20","2018-04-15 06:57","2.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1015.5","...","1017.0","2018-04-16 08:23","1013.7","2018-04-16 15:05","18.8","21.1","2018-04-16 11:07","17.0","2018-04-16 06:51","...","87","69","2018-04-16 11:07","4.1","20","8.6","14","2018-04-16 12:13","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1015.9","...","1017.5","2018-04-17 21:49","1014.1","2018-04-17 02:49","18.6","20.5","2018-04-17 11:56","17.3","2018-04-17 20:31","...","94","74","2018-04-17 13:29","4.5","217","11.3","27","2018-04-17 12:47","1.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1014.9","...","1016.6","2018-04-18 00:01","1013.0","2018-04-18 15:27","20.4","23.7","2018-04-18 12:03","17.2","2018-04-18 05:12","...","83","64","2018-04-18 12:08","4.4","225","8.0","14","2018-04-18 15:23","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1014.2","...","1015.4","2018-04-19 08:28","1012.8","2018-04-19 15:07","21.4","25.3","2018-04-19 11:14","18.6","2018-04-19 06:01","...","87","62","2018-04-19 09:59","4.7","77","9.7","69","2018-04-19 15:05","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1014.6","...","1015.9","2018-04-20 08:51","1013.4","2018-04-20 17:18","21.7","24.0","2018-04-20 13:49","19.6","2018-04-20 01:31","...","90","73","2018-04-20 11:00","3.7","213","6.6","216","2018-04-20 04:04","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1012.8","...","1014.4","2018-04-21 08:47","1011.2","2018-04-21 16:32","22.7","26.0","2018-04-21 12:49","19.2","2018-04-21 05:41","...","87","69","2018-04-21 10:17","4.8","131","9.7","119","2018-04-21 11:56","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1010.7","...","1013.1","2018-04-22 00:04","1008.1","2018-04-22 15:39","23.8","28.0","2018-04-22 13:33","19.8","2018-04-22 04:21","...","88","67","2018-04-22 10:41","5.9","130","13.5","131","2018-04-22 12:36","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1008.1","...","1010.6","2018-04-23 07:03","1005.0","2018-04-23 15:25","24.5","30.3","2018-04-23 10:38","20.4","2018-04-23 05:31","...","87","57","2018-04-23 10:21","5.9","177","16.4","157","2018-04-23 12:44","7.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1007.5","...","1011.4","2018-04-24 22:37","1005.2","2018-04-24 14:25","23.3","28.2","2018-04-24 11:01","20.7","2018-04-24 23:41","...","90","69","2018-04-24 10:34","6.9","26","16.5","53","2018-04-24 16:49","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1012.1","...","1013.7","2018-04-25 22:02","1010.4","2018-04-25 01:53","20.8","21.7","2018-04-25 09:03","19.4","2018-04-25 23:12","...","82","73","2018-04-25 08:52","5.9","32","14.4","25","2018-04-25 01:12","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1013.0","...","1014.6","2018-04-26 22:08","1011.5","2018-04-26 03:04","21.3","23.3","2018-04-26 09:58","19.0","2018-04-26 03:31","...","84","67","2018-04-26 09:32","4.0","218","6.6","60","2018-04-26 11:52","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1014.4","...","1016.9","2018-04-27 21:37","1012.7","2018-04-27 02:23","22.1","26.1","2018-04-27 12:23","18.1","2018-04-27 03:41","...","88","70","2018-04-27 08:56","4.8","115","9.4","120","2018-04-27 10:56","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1014.8","...","1016.3","2018-04-28 09:29","1012.9","2018-04-28 16:27","21.6","23.4","2018-04-28 13:29","20.1","2018-04-28 04:22","...","95","81","2018-04-28 16:51","3.8","1","6.9","202","2018-04-28 19:01","2.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","1012.1","...","1014.2","2018-04-29 00:01","1009.7","2018-04-29 16:14","23.4","26.8","2018-04-29 12:42","19.4","2018-04-29 05:13","...","88","73","2018-04-29 11:28","5.5","141","12.1","154","2018-04-29 13:05","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","1011.8","...","1013.2","2018-04-30 08:03","1010.6","2018-04-30 01:55","24.9","28.1","2018-04-30 12:32","21.5","2018-04-30 05:11","...","87","74","2018-04-30 10:05","5.1","137","13.2","136","2018-04-30 12:01","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
