"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"11","1008.0","...","1009.4","2018-09-11 10:01","1006.2","2018-09-11 14:44","26.1","29.1","2018-09-11 11:31","23.3","2018-09-11 00:52","...","90","76","2018-09-11 11:32","2.7","219","10.0","132","2018-09-11 15:26","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1008.2","...","1009.4","2018-09-12 23:46","1006.9","2018-09-12 14:21","26.8","29.5","2018-09-12 09:21","24.0","2018-09-12 05:41","...","89","74","2018-09-12 09:00","2.6","131","8.5","137","2018-09-12 13:08","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1008.7","...","1010.0","2018-09-13 23:38","1007.6","2018-09-13 16:02","26.8","29.8","2018-09-13 12:36","23.3","2018-09-13 05:31","...","87","71","2018-09-13 09:10","2.5","216","6.3","122","2018-09-13 12:46","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1008.4","...","1009.9","2018-09-14 07:48","1006.6","2018-09-14 13:51","27.1","30.3","2018-09-14 10:58","23.5","2018-09-14 05:52","...","82","63","2018-09-14 08:46","3.1","48","11.2","43","2018-09-14 16:44","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1006.9","...","1009.0","2018-09-15 08:01","1004.7","2018-09-15 15:50","26.7","29.6","2018-09-15 15:08","24.4","2018-09-15 07:24","...","93","75","2018-09-15 14:41","2.8","3","15.7","17","2018-09-15 07:21","46.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1009.0","...","1012.2","2018-09-16 21:19","1005.7","2018-09-16 04:32","26.4","29.3","2018-09-16 08:55","24.3","2018-09-16 23:31","...","97","87","2018-09-16 08:53","2.0","219","12.6","138","2018-09-16 10:20","35.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1012.0","...","1014.7","2018-09-17 22:07","1009.6","2018-09-17 14:41","27.0","29.9","2018-09-17 10:16","24.1","2018-09-17 00:41","...","89","76","2018-09-17 12:21","3.1","212","11.2","143","2018-09-17 14:23","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1013.0","...","1014.5","2018-09-18 09:36","1011.2","2018-09-18 14:53","26.9","29.5","2018-09-18 09:01","24.1","2018-09-18 05:51","...","90","71","2018-09-18 09:19","2.1","208","5.3","124","2018-09-18 11:46","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1011.3","...","1013.3","2018-09-19 00:01","1009.6","2018-09-19 14:14","26.3","29.3","2018-09-19 09:34","22.7","2018-09-19 06:11","...","89","64","2018-09-19 09:23","2.5","228","6.6","120","2018-09-19 12:16","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1009.3","...","1011.4","2018-09-20 00:10","1007.6","2018-09-20 13:18","26.3","29.7","2018-09-20 09:45","22.5","2018-09-20 06:12","...","87","62","2018-09-20 09:45","2.9","220","9.3","120","2018-09-20 13:21","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1010.1","...","1012.9","2018-09-21 21:47","1008.3","2018-09-21 14:36","26.7","29.5","2018-09-21 09:38","23.4","2018-09-21 05:32","...","87","61","2018-09-21 09:33","2.8","122","9.2","129","2018-09-21 12:31","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1012.0","...","1013.6","2018-09-22 21:40","1010.7","2018-09-22 15:36","27.1","29.9","2018-09-22 12:44","24.3","2018-09-22 05:41","...","90","76","2018-09-22 14:51","2.3","115","6.5","136","2018-09-22 11:04","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1010.9","...","1012.9","2018-09-23 00:01","1008.8","2018-09-23 15:05","26.2","29.5","2018-09-23 10:56","24.0","2018-09-23 05:41","...","94","77","2018-09-23 09:39","2.5","117","7.5","11","2018-09-23 16:53","17.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1007.5","...","1010.5","2018-09-24 00:01","1005.0","2018-09-24 14:47","25.9","29.5","2018-09-24 09:57","23.4","2018-09-24 23:52","...","91","72","2018-09-24 11:09","4.0","223","18.0","22","2018-09-24 17:47","2.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1005.7","...","1007.9","2018-09-25 09:17","1003.0","2018-09-25 15:20","26.1","29.2","2018-09-25 12:08","23.0","2018-09-25 00:42","...","79","60","2018-09-25 11:50","3.8","5","16.3","27","2018-09-25 14:53","11.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1003.8","...","1005.5","2018-09-26 09:05","1001.6","2018-09-26 14:56","25.8","29.8","2018-09-26 10:57","21.7","2018-09-26 05:41","...","82","57","2018-09-26 10:48","3.5","38","17.0","27","2018-09-26 11:34","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1003.6","...","1006.2","2018-09-27 22:31","1001.3","2018-09-27 14:44","26.5","30.8","2018-09-27 09:55","22.8","2018-09-27 05:51","...","80","57","2018-09-27 14:38","3.6","32","18.2","45","2018-09-27 14:48","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1002.0","...","1005.0","2018-09-28 00:01","998.8","2018-09-28 15:18","26.9","31.2","2018-09-28 11:51","23.3","2018-09-28 06:11","...","81","55","2018-09-28 11:48","3.6","29","16.2","41","2018-09-28 14:51","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","1002.4","...","1005.8","2018-09-29 23:32","1000.0","2018-09-29 03:12","25.5","28.9","2018-09-29 09:51","23.3","2018-09-29 19:24","...","94","79","2018-09-29 09:26","2.4","130","10.5","135","2018-09-29 12:18","63.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","1008.9","...","1012.7","2018-09-30 22:43","1005.5","2018-09-30 00:57","23.7","26.0","2018-09-30 10:47","20.7","2018-09-30 01:58","...","81","61","2018-09-30 22:00","3.2","1","9.9","35","2018-09-30 13:16","3.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
